timestamp_utc,paper,model,temperature,sample,status,duration_seconds,output_path,error
2026-04-27T17:38:22+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,1,ok,184.507,data/experiments/consistency_checks/simple_paper_T1p5_exe1_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:38:58+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,3,ok,198.498,data/experiments/consistency_checks/simple_paper_T1p5_exe3_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:39:16+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,4,ok,208.583,data/experiments/consistency_checks/simple_paper_T1p5_exe4_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:39:18+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,2,ok,219.331,data/experiments/consistency_checks/simple_paper_T1p5_exe2_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:39:59+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,7,ok,143.819,data/experiments/consistency_checks/simple_paper_T1p5_exe7_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:40:00+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,5,ok,213.717,data/experiments/consistency_checks/simple_paper_T1p5_exe5_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:41:01+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,6,ok,224.663,data/experiments/consistency_checks/simple_paper_T1p5_exe6_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:41:21+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,9,ok,192.616,data/experiments/consistency_checks/simple_paper_T1p5_exe9_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:41:27+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,8,ok,227.618,data/experiments/consistency_checks/simple_paper_T1p5_exe8_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:41:40+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,1,ok,198.153,data/experiments/consistency_checks/simple_paper_T2_exe1_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:42:04+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,2,ok,186.370,data/experiments/consistency_checks/simple_paper_T2_exe2_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:42:25+00:00,simple_paper.pdf,gemini-3.1-pro-preview,1.5,10,ok,255.574,data/experiments/consistency_checks/simple_paper_T1p5_exe10_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:43:02+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,3,ok,226.572,data/experiments/consistency_checks/simple_paper_T2_exe3_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:43:18+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,6,ok,198.749,data/experiments/consistency_checks/simple_paper_T2_exe6_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:43:43+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,4,ok,265.017,data/experiments/consistency_checks/simple_paper_T2_exe4_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:43:47+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,5,ok,227.958,data/experiments/consistency_checks/simple_paper_T2_exe5_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:44:31+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,7,ok,209.922,data/experiments/consistency_checks/simple_paper_T2_exe7_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:44:33+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,9,ok,186.001,data/experiments/consistency_checks/simple_paper_T2_exe9_gemini-3_1-pro-preview.profile.json,
2026-04-27T17:46:14+00:00,simple_paper.pdf,gemini-3.1-pro-preview,2.0,10,ok,274.228,data/experiments/consistency_checks/simple_paper_T2_exe10_gemini-3_1-pro-preview.profile.json,
